A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
20.0,347.18258930385,1.0,0.20052182388664794,215.46153816727826,10,0.8936259369245252,253.41751958502863,10,0.8385638379900211,177.04350878069988,1.5,0.04250484621471946,158.65629004997652,1.5,0.895001605877665,2.5,4.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,policy_rfr0,dikesnet,108790487.74989234,0,538900000.0,0.0,0.06161261493314338
19.0,231.70658027949727,1.5,0.08896319171523176,101.63426411680254,1.0,0.6040805245347313,31.29594750455701,1.0,0.28152935776163746,176.73863981250076,1.0,0.9825387527737648,344.2169315468676,1.0,0.40079464360270384,1.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,policy_rfr0,dikesnet,231376579.45440894,0,538900000.0,0.0,0.2792989715348496
85.0,91.52177792918857,1.0,0.5023945003908659,95.84805760334747,10,0.29224416665921116,162.26396539811714,1.5,0.7910286319482878,204.53327262873097,1.5,0.9371023697630985,169.44233834587456,10,0.7725799426822908,1.5,2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,policy_rfr0,dikesnet,110561479.03382573,0,538900000.0,0.0,0.08214719016848068
85.0,177.6496979744181,10,0.410680291106357,202.82499444130636,10,0.825497520040605,59.015340197290826,1.0,0.029540997267196393,321.1036995336194,10,0.026117733941074955,155.34142204366304,10,0.28408295059120525,4.5,4.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,policy_rfr0,dikesnet,1561473186.4804778,0,538900000.0,0.0,3.126673591437856
66.0,260.4725027790149,1.5,0.9719102421459198,271.1219431787807,1.5,0.3222433982411572,299.6466164787613,1.0,0.017632127031881436,138.3711955375759,10,0.9667033737950735,221.19330434061143,1.5,0.04133941135198642,3.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267,policy_rfr0,dikesnet,1860719947.8442137,0,538900000.0,0.0,3.1456362697615488
85.0,320.7288456798362,1.0,0.1522915890381603,346.47723783097626,10,0.3771836390976632,291.72499007072275,1.5,0.2310377323509023,250.89059805723815,1.5,0.32029506262281826,162.74672763219172,10,0.7426043244458481,2.5,1.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,policy_rfr0,dikesnet,347178549.93231237,0,538900000.0,0.0,0.4960975311312802
67.0,125.95618038697921,10,0.5378860778933134,81.46386360310333,1.0,0.9393879661161584,85.00495231208441,10,0.5972547720710054,216.9576531527454,1.5,0.9631288777555373,54.49501530852599,1.0,0.10833947743517393,4.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,policy_rfr0,dikesnet,379018233.3978549,0,538900000.0,0.0,0.4209754832120117
30.0,284.69571799472664,10,0.890347708016381,270.9773152994589,1.5,0.4964989575577302,264.09984557827806,1.0,0.1483668345782859,323.3629456057144,10,0.434455794355518,79.19615498295178,1.5,0.9819556864432158,2.5,2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,policy_rfr0,dikesnet,797447335.7112111,0,538900000.0,0.0,1.1421618209289242
92.0,211.73502549926414,1.0,0.9152223664069848,318.47504561879373,1.5,0.055784250808571044,216.88503928816345,10,0.5918802513568875,338.91954495658035,10,0.8033237345117585,218.86404939255272,1.0,0.3867857573923519,4.5,3.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,policy_rfr0,dikesnet,572460509.2504563,0,538900000.0,0.0,0.6209624301275758
86.0,129.55537102742426,1.5,0.01733251567765752,61.914681683607256,10,0.5662743776358522,343.74080794316023,10,0.31337029102574865,143.00546930008952,1.5,0.15500019450556368,34.69101964042521,10,0.1694089819050746,3.5,2.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,policy_rfr0,dikesnet,732006924.0042647,0,538900000.0,0.0,0.5379442824371286
101.0,297.495166136104,1.0,0.2557193715343963,96.70862733685627,1.5,0.04006761466193531,178.72587644676227,1.0,0.08698222981777617,101.23301803133883,1.0,0.7284441270661861,48.29304179169617,10,0.19053912411185145,2.5,1.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,policy_rfr0,dikesnet,1685032200.9602084,0,538900000.0,0.0,1.826989871455662
2.0,87.34932295757972,1.5,0.2101683241359362,212.2764905908724,1.0,0.28457666277656457,223.98655311287698,1.0,0.9584955319810563,290.0168868197593,1.0,0.5882755456719158,61.342105955385975,10,0.5785852080278399,2.5,1.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,policy_rfr0,dikesnet,143856409.11454126,0,538900000.0,0.0,0.12962855221012665
12.0,98.78755888412749,1.0,0.47470851677496695,74.45203496944748,1.0,0.09608954643194317,311.59388171982124,1.5,0.7269904458214149,108.86979206414898,1.0,0.8748556898383404,137.98889704632353,1.5,0.6620350403482838,4.5,2.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,policy_rfr0,dikesnet,486802637.4340544,0,538900000.0,0.0,0.4591728529171742
65.0,208.69381469802966,10,0.707483565798263,94.01717218471039,1.5,0.595165782590328,211.59490738204315,1.0,0.44780398555389406,86.10662812838363,1.0,0.8706358392894454,103.12660465200585,1.5,0.7858262814355632,1.5,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,policy_rfr0,dikesnet,97364031.79689212,0,538900000.0,0.0,0.11822331342934744
75.0,99.39242798110405,1.5,0.30417286565816515,159.88163216174098,10,0.41626251677937126,92.98052641690337,10,0.5662199456149362,340.0269745061285,10,0.4085969026225113,41.504557995128884,1.5,0.5603386060171444,3.5,2.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,policy_rfr0,dikesnet,49195367.45024805,0,538900000.0,0.0,0.04808505226821162
4.0,215.67066775667303,1.5,0.8507219926212886,270.2521048096708,1.5,0.7512581564735102,252.6685038180903,10,0.5366311103466997,197.7809919544788,1.5,0.5973250525120943,218.54343831442506,1.5,0.9257315138607244,3.5,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,policy_rfr0,dikesnet,72348821.47995014,0,538900000.0,0.0,0.10491019507773248
11.0,297.4068735015831,10,0.4346881608612918,298.42232485645917,1.0,0.2945480351835825,181.6838943764718,1.5,0.16492227582780053,95.68377247359209,10,0.31496640712214274,298.15227838917235,10,0.6469046985638841,4.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,policy_rfr0,dikesnet,492705427.9797414,0,538900000.0,0.0,0.8353737532748853
26.0,42.568583612624636,1.0,0.48577253754562005,156.38295008844875,1.5,0.27553975532330094,43.99521688675594,1.5,0.6869372210619432,63.96001603006789,1.5,0.38282700490050114,297.1783947071585,1.0,0.7341090136668773,4.5,3.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,policy_rfr0,dikesnet,106269430.78754091,0,538900000.0,0.0,0.1306385780512898
44.0,31.413115160053575,1.5,0.8281516086070893,218.84706323818455,10,0.5500091313825515,192.89583622946753,1.0,0.7558941315573824,314.24383233363477,10,0.8267281885689051,344.93859879826596,1.0,0.24947807813730333,1.5,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,policy_rfr0,dikesnet,216374160.7895937,0,538900000.0,0.0,0.16362879033458838
63.0,300.136553648941,1.5,0.10184534194932146,264.35322799405765,1.0,0.9168406102788951,57.98820520744427,1.5,0.3369705998778518,57.52473399265594,1.5,0.8288783505678504,302.75642334952795,1.5,0.7337860364225935,2.5,3.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,policy_rfr0,dikesnet,81936946.85667068,0,538900000.0,0.0,0.14954541245946296
85.0,86.67481852074587,1.5,0.5183733347633823,315.8305644115899,1.0,0.28775106514354853,74.14685007297348,1.0,0.07842663364412054,113.63095067548927,1.5,0.4133865290279891,204.8756552713466,1.5,0.31494250999900336,2.5,2.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,policy_rfr0,dikesnet,1525578540.444681,0,538900000.0,0.0,2.5126216887374078
49.0,205.3895424367252,1.5,0.89719228355613,195.36265476480327,1.0,0.8245989962928402,214.87621635539466,10,0.1165034401878333,118.7120693821941,1.0,0.7947394180513792,129.09961812946727,10,0.04174201304760901,2.5,4.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,policy_rfr0,dikesnet,782890945.4848899,0,538900000.0,0.0,1.441279046951892
27.0,240.51661405687315,1.5,0.3740586546330311,58.6926328763721,10,0.5576728818384394,74.85188493410007,10,0.8711012089188623,314.8534604775928,1.0,0.7438866660585133,83.56131668027123,1.5,0.6978540961150308,1.5,3.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,policy_rfr0,dikesnet,32016962.566615276,0,538900000.0,0.0,0.02644893619459849
36.0,117.0720235381427,1.0,0.8666017497874414,166.860880766663,1.5,0.41739915040988496,340.9029714458962,10,0.9622861139424937,61.77258319369574,10,0.7502729159717743,278.55454883176174,10,0.0270629799016542,1.5,2.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,policy_rfr0,dikesnet,645722227.3292016,0,538900000.0,0.0,0.48885805506503077
56.0,281.8522289122245,1.5,0.8095526592994958,103.18443714995554,1.5,0.4858610529010743,259.9949169944429,1.0,0.00781040185971662,60.88838289215002,1.5,0.4314402646041801,111.9144243338624,10,0.6185698479632108,1.5,2.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,policy_rfr0,dikesnet,2079541473.2515643,0,538900000.0,0.0,3.1499496980246366
73.0,336.4011561423338,1.0,0.37060205069363245,212.08033932125633,1.0,0.8683826069696791,198.95312261913801,1.5,0.2399866366330858,332.1833661771047,10,0.6689037524799384,181.41141412577852,10,0.5846668024882233,1.5,2.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,policy_rfr0,dikesnet,282330191.0113541,0,538900000.0,0.0,0.44998143354249576
84.0,90.48063057068616,10,0.6691047301293098,257.3052104641455,1.5,0.6348031423315922,304.2190771957114,1.0,0.5793847690565843,314.02683172452197,10,0.4987035083244451,338.9621027890635,1.0,0.6764527604366644,1.5,1.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,policy_rfr0,dikesnet,114692981.9701649,0,538900000.0,0.0,0.12166651984353626
122.0,82.71354269995705,10,0.21078945161477233,266.1985105634678,1.0,0.6545592125701881,90.31227263565194,1.0,0.6262382399402728,46.189958271001615,10,0.31577328644012753,50.57232882755898,10,0.052242478300685714,4.5,3.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,policy_rfr0,dikesnet,319032201.1775658,0,538900000.0,0.0,0.3895057041563721
41.0,58.83255678861936,1.5,0.40876194920395137,201.5673132202807,1.5,0.12847454811592957,251.5361587341707,1.0,0.7522960727865741,195.04939368967194,1.0,0.5348063529860875,299.9536141341614,1.0,0.029556845404183855,1.5,4.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,policy_rfr0,dikesnet,726637384.7765806,0,538900000.0,0.0,0.6035026796778534
50.0,226.82319205415467,10,0.08969399706510155,68.81007966976587,10,0.2171633619022097,256.28255723471625,10,0.07660232570269865,36.469903780768455,10,0.6852261026955372,33.40100371388363,1.0,0.7363199960459533,4.5,2.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,policy_rfr0,dikesnet,1873944551.5034845,0,538900000.0,0.0,3.183976624936256
6.0,55.36983703408477,1.5,0.8604008075923818,288.1804660919603,1.5,0.277196074598279,158.45947672218156,1.5,0.1453557055244063,226.8573717237841,1.5,0.8226831672309193,238.28833466716546,1.0,0.244777339841905,2.5,2.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,policy_rfr0,dikesnet,776616516.5238783,0,538900000.0,0.0,1.2213145940336725
79.0,122.56136060882773,1.0,0.15077333241997684,276.187628476305,10,0.3051254804054235,194.96936725145537,1.0,0.06948585951219897,161.48417851640602,1.0,0.24016620302433989,173.1667562735893,1.0,0.431508834815359,4.5,1.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,policy_rfr0,dikesnet,1771245568.532803,0,538900000.0,0.0,2.5126708708997767
51.0,166.72578226556803,1.0,0.9287974033263606,50.849333162013394,10,0.7212637755231132,330.2141720454051,1.0,0.25463154863364035,158.72529170496657,1.5,0.672965726784595,38.49204507408606,10,0.7771896705196505,4.5,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,policy_rfr0,dikesnet,111430591.69662425,0,538900000.0,0.0,0.18531291772932362
21.0,160.02710495265524,1.0,0.892427986006637,286.6535473015392,1.0,0.5426440994873114,254.07060204280552,1.5,0.03235970787537549,246.28906963366052,10,0.22884897724779718,139.56469183050154,1.5,0.5078995208357772,2.5,1.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,policy_rfr0,dikesnet,1959399187.32115,0,538900000.0,0.0,3.119052273008989
117.0,156.57134633379383,10,0.6186361090700055,41.25375763367534,1.0,0.5894322990783378,118.77258135467306,10,0.155420255727631,72.75005967980812,1.0,0.2609387706061276,167.26635400387525,1.0,0.3085919931645586,2.5,3.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,policy_rfr0,dikesnet,539405239.8328424,0,538900000.0,0.0,0.9680059982131023
101.0,288.09119786661904,1.0,0.9313165621817316,286.9680409464913,10,0.6569636105478102,275.11748195964185,10,0.9219305499010243,218.37832396473692,1.5,0.07186512921635037,76.8665414820756,1.0,0.8844422844311323,1.5,3.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,policy_rfr0,dikesnet,162902458.78649926,0,538900000.0,0.0,0.07410077214548542
37.0,206.98049906163504,1.5,0.11962306849557162,162.92789309812866,1.0,0.5983199378510159,243.79140822649475,10,0.41247438454224483,166.9733802187589,1.0,0.11336155763315377,327.28243826550147,1.0,0.30910750402353027,3.5,2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,policy_rfr0,dikesnet,218865323.69126663,0,538900000.0,0.0,0.2175852498144123
21.0,291.1380233849916,1.5,0.8879211389742075,246.4826243707751,1.5,0.35809231959946586,185.49752307657948,1.0,0.6131887099338571,237.06928821355933,1.0,0.548277943689487,217.2669365933657,1.0,0.4156958416804514,3.5,2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,policy_rfr0,dikesnet,60546627.78899853,0,538900000.0,0.0,0.05240803339688913
91.0,158.29802445655486,1.0,0.7363461346159045,30.177586030510035,1.0,0.8205595305867505,207.74785076504628,1.5,0.020083212073919384,271.6356139566687,10,0.006555962776985773,183.32679008334804,1.0,0.35796540580224473,2.5,1.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,policy_rfr0,dikesnet,2412315235.950546,0,538900000.0,0.0,3.1346378211045627
21.0,297.08416845238185,1.5,0.1127530917304597,109.40666568607773,10,0.11259062900435143,349.51833821956143,1.5,0.5888948410963113,74.05788727166043,10,0.3046740327599277,172.95857719742128,10,0.7388952327386853,3.5,1.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,policy_rfr0,dikesnet,413066003.5682398,0,538900000.0,0.0,0.3071656242771009
17.0,166.5333141909886,1.0,0.45587573338017096,87.5287508526843,1.0,0.2393726632535868,73.53431924345661,10,0.5133316584790242,159.5449090365328,10,0.5282964602679131,288.4506259328197,1.0,0.9868703924906594,3.5,4.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,policy_rfr0,dikesnet,101450359.25409071,0,538900000.0,0.0,0.1274975721072612
131.0,99.47764482122449,1.0,0.5357069742757522,291.17013741582434,1.5,0.002384033181126928,55.87602185654973,1.5,0.781022288245431,283.33706096474384,10,0.406223027682279,256.02236852140214,1.0,0.5345780140716808,4.5,1.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,policy_rfr0,dikesnet,843135357.6284176,0,538900000.0,0.0,0.7892075695207754
71.0,181.46991133843642,10,0.6725408118548054,197.58520835417156,1.5,0.3216958798035414,159.46641695432186,1.5,0.016883048956340744,178.0335017901287,1.5,0.7166515943974983,276.58848677823585,1.5,0.22934040120580254,1.5,1.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,policy_rfr0,dikesnet,2669019885.5309443,0,538900000.0,0.0,3.176622611536459
74.0,234.0216058785995,10,0.981078555549476,119.03671002207506,10,0.16875127705470852,51.4975815977086,10,0.1760381213197711,306.21963608817885,1.0,0.04917902052044366,345.7639453400764,1.0,0.13539140778752545,3.5,2.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,policy_rfr0,dikesnet,720529265.8678211,0,538900000.0,0.0,0.8423910605212415
108.0,310.34497748555793,1.5,0.7262480983152304,53.56238197347537,10,0.6959881596771139,79.2291401611754,1.5,0.16852484731112763,82.31241158654039,10,0.9442015106610957,67.38535055816062,10,0.07919594681192374,2.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,policy_rfr0,dikesnet,820082415.8117242,0,538900000.0,0.0,1.0689072742917742
56.0,90.04590736332652,10,0.4038464328425743,261.1898031610137,1.5,0.2259138959328107,325.93415141325244,10,0.28537764471677335,169.09700045275696,1.0,0.09937885118310714,219.0449813126292,10,0.5798112435303695,4.5,2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,policy_rfr0,dikesnet,279033569.59062713,0,538900000.0,0.0,0.20229130424180458
