discount rate 0,discount rate 1,A.0_ID flood wave shape,A.1_Bmax,A.1_pfail,A.1_Brate,A.2_Bmax,A.2_pfail,A.2_Brate,A.3_Bmax,A.3_pfail,A.3_Brate,A.4_Bmax,A.4_pfail,A.4_Brate,A.5_Bmax,A.5_pfail,A.5_Brate,0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,EWS_DaysToThreat,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,8.0,6.0,8.0,2.0,8.0,9.0,2.0,0.0,reference,63,dikesnet,1872854.244644103,492055804.4427531,0.0,0.0,0.0012170401519017628
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,8.0,6.0,8.0,2.0,8.0,4.0,4.0,0.0,reference,64,dikesnet,1872854.244644103,473181173.9727864,0.0,0.0,0.0012170401519017628
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,8.0,6.0,8.0,2.0,8.0,4.0,2.0,3.0,reference,65,dikesnet,1872854.244644103,466548115.9917521,0.0,134.06052022336718,0.00014604481822821154
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,66,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,67,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,68,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,69,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,70,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,71,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,72,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,73,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,74,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,75,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,76,dikesnet,25254885.328788582,355014587.39279395,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,77,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,78,dikesnet,11617395.994979784,441244886.08537304,0.0,570.0717137113697,0.0028941121669884134
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,8.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,79,dikesnet,23124028.120099105,397948417.3867511,0.0,1423.8894795495237,0.0029591240411625907
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,6.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,80,dikesnet,25254885.328788582,377467533.49009717,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,8.0,3.0,8.0,9.0,4.0,3.0,reference,81,dikesnet,25254885.328788582,378510380.64359224,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,2.0,8.0,9.0,4.0,3.0,reference,82,dikesnet,25254885.328788582,362803661.086667,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,83,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,4.0,4.0,3.0,reference,84,dikesnet,25254885.328788582,337792588.2425905,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,2.0,3.0,reference,85,dikesnet,25254885.328788582,356667218.7125572,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,0.0,reference,86,dikesnet,25254885.328788582,364513705.8388723,0.0,0.0,0.027078658075179486
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,3.0,8.0,9.0,4.0,3.0,reference,87,dikesnet,25254885.328788582,364513705.8388723,0.0,1552.5362571985215,0.003249438969021538
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,88,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,89,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,90,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,91,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,92,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,93,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,94,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,95,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,96,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,97,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,98,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,99,dikesnet,15809430.253067365,357017195.54293644,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,100,dikesnet,15809430.253067365,331328195.6258063,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,101,dikesnet,16795751.796474613,394984125.4001527,0.0,1163.7861912934043,0.0021337883700449545
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,0.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,102,dikesnet,15809430.253067365,358198775.4515114,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,103,dikesnet,66594051.15627885,358400263.4913748,0.0,3334.003361484435,0.01627936303337479
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,5.0,4.0,0.0,2.0,9.0,3.0,reference,104,dikesnet,15809430.253067365,413065647.5430842,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,5.0,0.0,2.0,9.0,3.0,reference,105,dikesnet,15809430.253067365,403319044.77961445,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,106,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,3.0,reference,107,dikesnet,15809430.253067365,401945468.45552504,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,6.0,3.0,reference,108,dikesnet,15809430.253067365,388212614.99595785,0.0,1111.6410199432667,0.0019963260862772615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,8.0,1.0,4.0,0.0,2.0,9.0,2.0,reference,109,dikesnet,15809430.253067365,401945468.45552504,0.0,894.786805825546,0.0024954076078465776
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,110,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,111,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,112,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,113,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,114,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,115,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,116,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,117,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,118,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,119,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,120,dikesnet,48831817.1724973,234660255.9883421,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,121,dikesnet,48831817.1724973,260349255.90547228,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,122,dikesnet,44570102.75511835,206168547.56100762,0.0,1804.5051424463295,0.013558070889453353
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,123,dikesnet,46700959.96380782,242953897.50964892,0.0,1908.056052485769,0.013920964549277038
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,124,dikesnet,18926609.00516409,246818948.0723179,0.0,1040.310628410077,0.0030301291223798774
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,2.0,6.0,2.0,reference,125,dikesnet,70855765.5736578,192153564.02060854,0.0,2890.7219500616156,0.021074991111365862
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,2.0,6.0,2.0,reference,126,dikesnet,48831817.1724973,199279097.1998074,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,127,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,128,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,9.0,2.0,reference,129,dikesnet,48831817.1724973,214385526.983464,0.0,2011.6069625252085,0.014283858209100723
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,3.0,reference,130,dikesnet,48831817.1724973,200652673.5238968,0.0,2499.1258263842583,0.011427086567280576
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,6.0,2.0,reference,131,dikesnet,48831817.1724973,200652673.5238968,0.0,2011.6069625252085,0.014283858209100723
